Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Oman,OMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,336.968,330.059,322.42,316.831,310.885,303.142,297.649,291.05,283.621,277.067,273.377,265.492,260.231,251.792,243.493,237.176,223.717,218.681,207.838,195.243,184.479,175.6,164.525,154.627,149.793,138.573,134.533,129.835,124.344,119.089,114.767,109.933,109.565,105.284,105.067,99.472,99.101,98.906,91.306,91.353,90.379,90.323,90.976,85.185,84.652,84.205,84.216,84.588,83.331,82.776,72.184,69.991,67.111,64.856,61.772,58.534,55.087,54.49,53.744,53.222,72.522,
Other small states,OSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,286.0656243,284.0053191,280.1377734,280.4775881,275.8231651,269.2066778,266.8676485,262.5521639,261.1105418,266.159726,261.7687567,255.6424564,249.0558552,245.1122106,246.8785598,248.1312632,246.7403005,240.775956,238.7152415,234.8624241,226.0971761,223.7164229,220.8024801,218.4738373,215.2908266,212.4492166,209.6024543,207.0186911,207.6048921,207.2680023,208.1781331,213.0837301,216.826112,223.1363967,231.5242904,236.632542,246.4379414,258.1595698,270.2094194,281.6384481,286.7803549,293.9005353,297.5054743,299.8893398,298.0160925,295.2437328,287.3572692,278.347311,268.6519032,262.0086317,248.8172346,239.997172,230.5670143,219.0244559,209.4134068,199.9360396,189.2670007,179.8799414,180.8576931,178.0434657,185.8972043,
Pakistan,PAK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,421.543,413.622,405.538,385.325,369.635,350.468,327.691,307.898,289.207,272.374,249.02,280.598,245.407,240.71,243.045,235.63,231.77,227.6,219.635,208.642,200.426,190.339,183.648,173.185,166.835,183.221,190.285,203.984,195.572,192.304,182.479,187.818,203.443,215.188,214.27,223.555,215.146,211.664,204.003,196.446,193.675,188.98,191.16,188.215,182.849,188.81,164.656,158.691,153.873,155.356,151.166,150.977,151.702,147.061,148.155,143.088,143.171,137.509,137.669,137.988,140.36,
Panama,PAN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,233.174,221.131,210.564,202.319,196.997,194.942,195.716,197.274,198.547,197.579,193.055,184.268,174.405,164.941,157.116,152.127,149.615,148.324,147.192,144.632,139.98,133.341,126.033,119.227,113.888,110.771,109.84,110.235,111.682,116.512,111.385,110.611,108.008,104.469,101.936,100.12,98.929,98.055,97.156,95.757,93.656,90.869,87.885,85.06,82.803,81.24,80.624,80.529,80.921,81.126,81.255,80.835,80.132,79.09,77.886,76.456,75.287,74.87,75.909,79.382,82.87,
Peru,PER,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,253.04,248.99,252.104,241.673,237.907,234.041,230.034,225.391,221.131,217.412,375.771,211.436,206.358,204.473,201.173,197.21,194.283,191.53,188.807,186.405,184.292,182.416,180.682,178.75,173.932,167.79,161.096,154.59,149.316,145.277,144.327,149.728,149.091,151.618,152.948,152.84,150,146.338,141.816,135.044,129.78,125.476,121.398,118.073,115.533,113.706,112.48,112.346,110.445,109.236,106.921,103.669,100.263,96.736,93.503,90.768,88.707,87.242,85.982,85.212,103.416,
Philippines,PHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,247.292,243.324,239.911,234.922,233.735,229.554,226.097,223.329,221.236,219.129,221.061,216.988,217.813,219.073,218.423,218.12,221.812,214.76,214.309,212.858,211.299,210.755,208.534,206.376,205.701,200.984,197.64,192.17,186.727,180.965,176.329,172.067,163.048,158.772,154.968,152.43,147.616,144.25,141.792,139.481,138.139,136.316,134.718,133.176,132.53,130.248,130.325,127.838,127.142,126.484,125.179,125.028,123.915,124.722,120.453,118.793,117.098,115.335,113.193,111.252,108.591,
Palau,PLW,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,381.749,374.081,374.693,364.324,357.051,350.826,343.553,335.45,327.752,323.779,315.145,308.702,302.554,296.776,290.186,283.364,278.29,272.527,265.371,259.749,256.266,249.436,247.694,244.197,242.652,239.263,239.161,236.872,237.976,236.413,236.449,236.548,233.415,231.833,229.269,226.499,227.74,225.589,239.696,226.209,229.301,229.962,232.146,232.596,232.675,236.733,240.396,242.677,226.328,222.276,221.068,206.149,201.747,197.916,194.217,181.246,181.599,181.164,182.408,174.436,174.209,
Poland,POL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,121.741,119.838,120.805,117.371,113.447,111.228,109.637,107.654,105.597,108.778,104.322,105.983,100.888,100.811,99.437,101.007,102.119,102.301,103.079,102.137,105.415,101.219,101.346,101.654,102.946,105.097,103.4,104.211,101.142,101.599,101.619,104.286,100.851,96.102,95.228,93.862,91.437,91.534,89.252,89.457,86.921,84.15,81.427,80.211,79.424,79.411,79.208,78.935,76.953,75.725,71.02,69.818,69.056,66.784,64.372,63.434,61.842,61.708,61.565,59.826,,
Pre-demographic dividend,PRE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,418.6157488,415.0564333,412.1578879,408.5853146,403.3063446,402.9441907,402.7472196,401.5226481,395.2044365,392.5290936,387.9279107,380.3106056,379.7308493,370.618759,364.7479424,361.2797949,354.2039798,346.5576591,342.6630892,339.890195,336.6013712,332.4414543,331.6933788,334.4955152,337.9920888,338.2980917,336.0899116,341.9500241,345.9171396,338.0064935,339.3556367,343.6888517,348.0860629,346.0898453,339.6958853,345.5649934,349.1070248,351.038883,359.6761322,349.2394225,346.3750562,345.3854466,344.3409413,340.7739823,338.1117489,332.3801212,325.657947,321.3125524,317.7034993,309.4659916,302.7140428,294.7230605,288.6011152,281.6354859,275.6202631,271.3808201,266.3486479,260.03428,255.5362348,251.0009816,257.6186411,
Puerto Rico,PRI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,140.435,135.935,134.51,131.639,129.016,126.026,124.387,123.471,124.173,120.398,118.582,116.215,112.871,109.372,109.584,109.299,107.04,104.984,102.306,100.531,99.038,98.895,98.267,98.74,98.671,100.433,96.591,94.065,93.677,93.41,93.045,92.75,92.518,88.431,88.802,88.114,87.608,86.195,85.129,83.275,80.943,78.09,76.8,76.021,74.173,73.462,72.654,70.832,69.291,68.135,66.75,64.672,63.412,61.145,59.253,54.145,50.033,62.71,49.232,51.446,68.193,
"Korea, Dem. People's Rep.",PRK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,317.507,309.436,300.674,292.849,284.862,277.855,270,261.398,253.694,245.951,238.313,231.261,223.018,215.417,207.87,200.39,192.975,186.079,178.272,170.959,163.712,156.525,149.452,142.359,135.378,128.43,121.163,115.106,108.162,101.604,94.943,88.592,82.528,63.27,85.43,158.127,160.425,162.65,165.885,170.116,173.106,175.864,178.169,118.323,121.873,125.68,129.78,133.093,134.045,126.285,118.517,111.196,103.412,94.798,87.1,106.115,106.702,106.775,107.359,107.521,107.911,
Portugal,PRT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,121.489,122.576,119.666,118.239,118.688,114.653,120.479,117.33,111.189,116.55,104.734,113.35,103.009,105.773,103.498,105.825,107.35,101.348,93.876,92.16,91.554,92.316,88.054,88.223,87.947,85.37,83.675,81.557,79.142,76.688,79.3,79.377,76.398,78.727,71.424,71.685,71.581,72.761,68.803,67.512,65.693,64.704,63.218,62.164,58.261,58.025,52.868,53.452,52.73,52.705,50.999,49.213,46.988,45.643,44.989,42.472,43.916,44.676,43.114,43.794,44.215,
Paraguay,PRY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,227.765,224.199,221.023,218.231,215.763,213.722,212.528,211.264,210.215,208.825,208.876,207.864,206.855,206.423,205.441,203.918,201.958,200.226,199.574,197.407,195.324,193.832,190.916,189.568,188.058,185.074,182.763,179.925,177.617,176.961,171.347,168.895,166.325,163.476,161.255,158.68,155.573,154.919,151.91,149.685,147.844,145.317,140.634,138.886,137.424,138.843,136.885,135.116,132.862,130.906,128.129,126.444,123.157,120.675,118.748,115.349,111.162,110.458,111.238,109.876,117.991,
West Bank and Gaza,PSE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.441,153.106,149.117,145.196,141.539,138.265,134.722,131.549,128.901,126.318,125.801,124.376,119.774,116.552,114.008,109.714,108.036,105.561,103.817,101.716,98.29,95.543,92.967,89.734,94.898,85.457,83.463,81.285,80.056,77.946,82.815,
Pacific island small states,PSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,330.6037315,319.9539261,308.9249904,300.2363645,296.1179175,282.655066,276.1023568,269.6611471,263.2463583,259.834531,254.5150559,249.8597403,246.1520994,248.3604258,241.7174652,241.9330254,233.0232625,230.4924129,224.9555181,219.4834744,221.593259,221.5817572,219.6269334,212.8339198,205.89738,199.7341128,197.2868188,194.4037845,190.1984685,189.0854392,186.6211472,185.2420469,183.3030496,181.9945182,179.7622081,177.8657351,176.0524734,175.1844154,172.7464544,172.4623661,176.0088102,174.2338986,179.3205563,175.289518,173.5404372,172.026341,170.4556086,171.2818257,168.6194506,169.6416997,165.1267097,163.0464917,163.2569879,163.0349842,162.8260601,164.6215646,161.8205822,157.8018572,156.7774028,156.0033231,154.9411515,
Post-demographic dividend,PST,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,128.9131586,125.381057,125.7630033,124.1849278,120.3238745,119.3610216,117.1244398,115.1356261,115.4786282,115.5096874,113.7836602,111.1693571,109.7536429,108.0487319,105.0691446,103.0225306,100.924359,98.90752922,97.31331346,94.78431569,94.65707578,91.5544315,89.83383866,89.58567922,87.57226627,86.53079392,84.2810319,83.41701028,82.30299684,81.1462559,79.4775802,79.11183278,78.58452578,78.87417648,77.60560154,77.97480051,75.94763934,74.02217649,72.25775874,71.90499219,71.15751965,70.43253313,70.11469162,69.60703877,67.9814431,67.6236623,66.0904821,65.29373259,64.44529494,63.02690136,61.19899825,61.13298543,59.57088579,59.10874916,56.2816097,56.4009229,56.5425712,55.83327712,55.64010215,,,
French Polynesia,PYF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,244.352,240.95,237.963,235.11,232.209,229.168,225.876,222.796,220.026,217.505,215.162,212.911,210.606,208.091,205.236,201.229,196.21,190.379,183.9,176.377,166.913,157.758,147.98,138.18,127.042,116.566,107.677,103.942,97.31,93.585,91.368,89.497,87.116,83.729,79.284,72.582,64.553,57.711,54.04,47.581,45.436,44.644,44.564,44.675,44.724,44.476,43.795,42.48,40.864,39.029,37.312,35.395,33.935,32.832,32.072,31.523,31.08,30.648,30.083,29.348,28.452,
Qatar,QAT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,212.652,206.605,195.944,189.576,183.095,177.638,171.925,164.897,160.136,154.583,149.908,144.998,144.533,139.066,133.423,132.829,127.72,127.603,122.112,121.559,120.699,114.94,114.784,114.403,109.403,109.159,108.488,104.082,111.221,104.941,98.218,108.851,102.492,108.417,110.559,112.01,99.39,99.802,102.499,103.631,106.447,94.015,96.738,95.145,87.042,78.847,65.552,59.923,57.919,54.691,52.009,52.221,51.098,44.718,43.691,42.036,38.532,37.388,37.517,37.437,44.598,
Romania,ROU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,138.216,139.299,147.514,130.671,124.507,129.121,119.202,126.604,125.094,134.236,128.177,128.744,122.835,130.454,118.4,118.175,118.812,119.914,115.819,118.72,123.491,118.342,115.953,117.941,113.726,118.278,115.384,120.023,118.177,113.545,110.87,112.319,114.657,113.338,111.33,112.183,119.891,113.416,110.229,108.961,103.009,102.945,109.809,122.402,126.996,117.03,108.117,98.075,86.257,82.33,84.281,81.819,81.861,77.344,76.828,76.955,72.073,63.875,61.15,58.683,60.933,
Russian Federation,RUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,126.479,124.16,124.428,123.318,119.313,118.978,119.559,119.09,119.237,122.908,122.527,121.289,121.796,121.487,122.797,127.193,129.62,129.843,131.755,133.542,134.896,131.944,128.498,130.844,133.705,127.207,112.028,110.225,110.324,113.523,116.187,118.903,130.892,160.842,178.37,168.901,153.75,142.317,138.544,150.45,158.425,164.233,170.888,176.501,172.351,172.552,157.269,147.303,145.778,138.365,136.446,129.735,124.077,120.12,120.336,,,,,,,
Rwanda,RWA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,359.462,355.659,354.349,421.772,352.146,353.157,354.324,353.813,358.417,362.864,363.506,366.613,368.852,378.294,382.94,390.877,375.135,366.061,352.4,334.533,325.284,316.713,312.36,315.592,321.041,327.727,338.089,345.907,373.788,399.2,426.406,457.505,487.992,515.224,997.597,533.756,522.078,514.423,497.728,456.779,415.063,399.473,385.947,361.386,332.876,308.915,291.737,277.01,260.381,252.93,245.723,235.275,224.498,224.606,211.358,210.06,197.06,196.146,194.728,192.821,182.744,
South Asia,SAS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,391.4825264,390.6009794,388.6433969,387.0180603,383.2612919,390.039009,381.4571579,374.4566395,358.2973284,351.5346375,354.9685416,364.9906073,336.5193491,331.6061214,326.789102,319.3887857,312.3914951,303.5707313,294.7942648,285.434688,275.9748905,266.6419498,258.6001841,250.6907192,243.8775878,239.4215633,235.0829275,231.6684075,227.7252279,225.8552537,221.6882001,221.7362784,216.4062712,216.1661672,213.3353287,211.6467614,210.345616,204.1595339,197.9849189,192.2143578,189.1361308,184.6745241,178.8982864,172.9339506,168.6636278,163.0381676,156.5487558,153.180815,149.4975666,147.8094545,144.1642373,143.1888935,141.7955,140.9734477,141.85558,141.8746609,141.1418667,139.272292,137.5133723,135.2160467,141.5584458,
Saudi Arabia,SAU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,285.431,282.455,276.344,274.413,271.517,269.92,265.798,262.032,256.411,251.483,247.513,239.985,233.408,224.992,218.242,211.058,203.833,198.843,188.127,183.93,173.681,168.475,163.827,158.032,153.302,148.474,144.604,140.465,136.486,131.846,132.259,127.393,122.401,122.262,117.493,119.874,116.402,117.157,117.719,111.966,109.539,108.639,106.007,103.889,94.507,92.712,91.8,91.31,90.148,90.035,82.314,80.702,79.08,78.763,78.881,78.663,78.394,79.41,79.493,81.363,88.311,
Sudan,SDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,400.808,395.659,390.646,389.299,335.535,380.797,422.403,416.275,410.081,409.967,403.997,323.379,330.562,293.092,290.889,289.828,288.549,287.207,296.771,295.277,283.614,280.769,279.153,331.431,341.344,338.996,293.602,364.368,447.865,309.857,305.626,300.937,340.752,333.135,249.856,284.567,282.565,275.769,311.722,244.413,231.955,230.651,228.56,234.148,246.105,240.326,220.109,208.495,210.805,195.42,194.833,192.471,184.373,184.077,176.289,176.556,177.178,170.214,168.96,168.399,168.518,
Senegal,SEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,410.507,409.454,411.772,407.424,405.688,408.234,403.404,402.419,400.592,399.822,392.848,388.777,384.131,374.729,367.625,358.361,347.544,335.413,323.363,312.196,300.173,292.32,284.78,278.319,266.752,259.899,246.14,238.401,226.316,219.347,213.654,214.698,217.281,220.278,223.155,225.722,229.798,231.814,238.449,243.042,244.522,240.755,240.224,230.352,225.295,217.036,209.525,200.993,193.655,184.45,175.924,166.397,165.617,156.495,157.114,149.47,141.602,140.07,139.529,131.095,139.93,
Singapore,SGP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,191.436,183.017,173.391,165.141,160.695,154.633,153.205,148.727,148.053,143.099,141.405,137.052,136.207,133.938,129.335,124.366,120.152,119.297,117.949,117.389,115.086,111.682,107.763,103.495,102.237,96.36,93.571,89.028,89.288,87.273,85.321,80.168,77.613,75.832,75.68,74.803,70.188,65.237,60.284,57.91,54.483,53.454,52.14,50.985,49.075,46.187,45.122,44.405,44.113,43.119,42.089,40.452,39.025,37.955,37.04,36.033,35.032,33.979,32.992,31.748,34.295,
Solomon Islands,SLB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,390.436,386.861,379.842,372.327,364.505,357.344,349.322,342.101,330.354,319.311,308.252,296.653,286.262,275.028,263.204,284.973,241.126,240.545,224.269,216.394,210.799,205.247,200.595,197.467,194.91,191.087,200.526,186.561,184.988,183.385,181.886,181.07,179.903,178.93,177.098,175.701,174.389,173.089,171.881,170.702,169.632,168.603,167.777,166.843,165.762,164.826,163.802,166.973,161.795,161.211,159.573,158.189,156.927,156.759,155.298,153.308,151.129,149.35,147.448,145.548,145.104,
Sierra Leone,SLE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,402.02,397.647,394.408,390.07,385.562,381.512,377.68,373.829,373.287,370.89,367.961,364.415,359.681,356.818,351.879,347.529,342.412,338.381,334.171,331.237,330.799,330.773,331.727,332.035,335.731,340.681,348.007,349.622,354.424,360.098,363.213,374.016,375.806,380.894,393.476,397.218,394.081,398.075,405.383,405.293,393.718,388.347,384.129,379.245,375.896,371.446,357.789,341.534,325.398,310.629,297.065,285.973,275.987,265.3,267.786,258.226,240.242,240.12,219.265,217.502,228.946,
El Salvador,SLV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,334.83,322.378,311.057,301.823,295.606,294.644,294.561,297.335,299.414,298.272,291.024,278.546,264.253,249.292,237.635,230.586,227.952,228.033,229.165,232.602,269.609,243.423,236.097,223.023,210.342,199.315,199.946,183.28,174.351,176.994,165.475,159.754,155.938,153.072,150.435,147.592,144.912,142.07,142.245,136.493,133.703,138.496,128.378,127.81,124.175,123.354,121.835,121.133,120.525,121.35,118.499,116.996,115.583,114.784,114.872,116.195,118.159,119.188,116.979,110.302,124.344,
San Marino,SMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,387.567,385.936,382.886,380.488,378.299,375.749,373.448,371.215,369.058,366.972,365.015,363.015,360.949,358.943,378.263,374.953,371.476,351.665,350.423,348.116,346.427,344.805,343.268,340.186,337.504,341.962,341.729,333.294,363.596,337.172,333.526,541.257,537.003,317.267,322.116,317.469,319.508,320.495,317.671,319.429,318.19,316.775,316.971,317.505,318.25,316.777,316.749,318.282,311.209,305.111,312.183,307.656,290.158,284.161,278.872,273.491,270.89,265.701,258.479,252.985,276.984,
Serbia,SRB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,162.749,160.759,156.22,153.345,153.579,150.846,145.14,147.847,145.157,144.809,141.04,136.927,132.22,131.203,126.74,125.987,125.153,122.505,123.522,124.373,122.566,123.146,123.455,127.327,126.602,122.686,122.348,121.835,118.529,117.261,113.472,111.09,109.865,109.443,107.618,104.939,107.641,107.243,111.794,134.813,112.66,105.132,106.183,104.728,102.834,102.552,96.404,93.753,91.157,88.642,85.626,81.356,77.763,72.468,71.067,69.586,65.42,65.436,62.481,59.495,62.184,
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,404.0066542,400.0195389,397.4462752,394.5861665,388.7157199,388.331019,390.4007652,387.1430666,381.8265548,379.4674951,375.4472789,368.8283139,369.5035813,361.6561044,358.3445335,355.1441891,346.7013332,340.2293375,335.8727735,332.1383561,328.6586426,324.4472369,323.2253521,332.107754,333.1971867,332.605599,331.2402717,330.6462348,334.4790514,329.2238245,331.6595717,336.5001742,342.4083981,343.7381412,346.03225,347.0712321,353.5801713,357.1414236,366.0039963,362.0918265,362.9255916,366.5303027,366.585272,365.3418579,362.8315838,356.8160447,348.5690657,340.9454877,333.6027485,322.2662948,312.6535863,301.2001345,292.2100114,283.459118,275.9855465,270.2167729,263.6883138,258.1526785,252.7892185,247.627036,253.0001122,
South Sudan,SSD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,562.414,563.772,561.439,514.013,464.073,517.293,563.857,561.965,562.461,574.402,573.356,512.044,510.987,467.738,476.514,474.44,478.786,470.002,462.686,460.304,450.392,443.815,436.822,507.421,566.632,558.163,551.653,790.82,750.347,640.641,637.54,636.032,785.418,788.635,373.45,636.016,635.109,623.132,816.105,435.899,395.203,389.153,387.759,350.124,347.449,345.174,344.344,333.736,328.349,325.355,317.609,313.522,303.99,305.544,307.06,305.137,304.517,306.17,302.654,303.281,307.034,
Sub-Saharan Africa,SSF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,403.9897043,400.003424,397.430656,394.571042,388.7036791,388.3156832,390.383132,387.1237877,381.8077819,379.4479552,375.4271784,368.8079084,369.481525,361.6339701,358.3213873,355.1199716,346.6769416,340.2041807,335.8474848,332.1126904,328.6324184,324.420817,323.1984586,332.0789618,333.1676715,332.5756923,331.2100954,330.6148971,334.4479975,329.193373,331.6284371,336.4678387,342.3733907,343.7024948,345.9974596,347.0383862,353.5464764,357.1072814,365.9681363,362.0582196,362.8924097,366.4967243,366.5504666,365.3080633,362.798832,356.7841754,348.5379623,340.9156766,333.5735305,322.2387301,312.626853,301.1753932,292.1869852,283.4370881,275.9644466,270.1964778,263.6691575,258.1342955,252.7716096,247.6101544,252.9850845,
Small states,SST,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,270.115181,268.6017776,264.4284094,262.0244926,258.755649,252.7617921,249.9670929,246.0971898,245.5409307,248.6575067,244.452245,239.7708742,235.3034432,231.2454159,230.7849922,230.894825,229.066648,225.0135095,222.7542857,218.8728793,212.8388766,210.4204454,207.4266576,205.8159406,202.8510375,200.3980517,197.5680814,194.9868023,195.0808637,193.5261576,194.0165335,196.8948495,199.8057051,204.0506255,209.8020226,213.45517,219.8419622,229.3526408,237.0966897,246.0380403,248.6092865,253.7579316,255.4295743,257.5759083,254.6094033,252.137731,246.6212523,240.0619806,233.1694855,226.9587834,217.04545,210.1603092,203.6796828,195.5383575,188.848722,182.0407836,174.1887934,166.9548876,167.7119602,165.8921194,171.1096671,
Sao Tome and Principe,STP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,387.577,381.692,370.226,408.148,414.996,376.489,307.51,267.273,251.165,253.648,222.95,220.091,224.422,225.165,232.212,237.292,237.406,236.522,228.755,223.112,218.336,212.799,204.183,198.338,190.844,204.63,242.749,192.423,187.727,206.229,186.459,185.886,186.921,189.373,191.564,196.307,201.639,207.215,212.631,220.377,227.91,229.832,224.484,219.803,209.796,211.141,204.886,210.576,206.748,208.049,212.864,229.826,208.388,205.164,193.093,192.672,192.801,178.105,180.018,179.669,188.073,
Suriname,SUR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,303.224,292.194,281.084,271.053,263.044,261.659,259.084,256.294,254.225,252.53,249.979,252.891,250.549,248.254,248.226,245.383,242.771,240.011,237.493,234.094,233.059,231.111,228.542,227.673,225.107,223.997,222.383,220.551,218.171,215.253,212.914,210.793,207.859,204.775,202.672,202.447,197.31,200.08,200.443,203.886,203.316,205.677,204.903,204.768,193.476,186.809,180.419,173.996,167.401,159.741,154.163,154.877,158.84,161.579,161.841,150.294,143.618,134.827,132.572,135.119,132.016,
Slovak Republic,SVK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,108.368,105.726,106.582,103.486,105.656,103.25,102.499,100.283,108.566,108.184,110.102,110.021,105.987,108.005,107.64,102.21,102.424,103.763,108.83,103.013,103.234,102.978,99.431,104.338,99.925,105.628,103.36,104.181,100.156,98.262,103.701,102.873,96.559,94.854,89.293,89.154,84.457,90.665,86.746,85.718,79.515,82.045,78.837,78.996,78.956,77.67,76.255,78.674,73.17,74.638,68.805,69.716,66.95,65.973,63.291,64.859,62.901,64.214,63.115,61.629,,
Slovenia,SVN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,108.399,102.998,95.103,93.208,96.128,91.315,90.456,81.105,88.064,85.952,86.739,85.924,80.722,82.355,75.367,76.527,78.659,73.562,73.503,68.804,68.869,70.931,63.55,56.615,58.43,54.831,53.545,51.815,51.367,50.943,48.585,43.961,45.527,43.387,45.488,42.722,38.484,,
Sweden,SWE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,95.025,89.857,87.693,89.801,88.741,87.779,84.087,83.899,85.522,86.466,83.746,83.036,81.466,79.312,79.481,80.926,79.924,78.381,75.24,77.252,76.394,71.272,71.707,69.103,67.905,68.665,66.886,66.649,68.555,65.033,65.697,64.663,62.516,61.304,61.572,58.881,58.808,56.204,55.904,55.175,56.208,54.738,53.316,52.088,50.547,51.076,49.434,47.552,47.389,46.728,43.121,43.573,43.703,43.703,42.586,39.95,39.668,39.084,38.431,37.733,36.66,
Eswatini,SWZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,400.686,396.417,390.009,393.114,387.403,376.825,365.251,357.703,347.082,337.662,333.54,330.4,330.056,327.437,323.37,316.532,305.89,289.91,278.261,268.613,264.802,260.994,255.432,263.75,252.647,247.54,241.794,235.869,226.002,228.022,222.951,229.807,244.709,271.624,306.471,346.316,396.479,436.434,471.405,513.233,554.028,577.927,617.647,658.979,685.157,701.365,681.53,677.259,666.788,679.703,628.026,599.807,564.996,522.518,476.703,430.729,387.178,346.046,314.854,293.304,300.993,
Sint Maarten (Dutch part),SXM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,314.975,315.068,314.506,313.449,323.336,303.94,291.955,277.815,273.712,265.376,256.788,247.567,239.044,230.538,221.431,212.911,204.498,195.515,189.523,182.192,174.173,167.731,161.468,155.312,149.153,143.212,136.868,133.007,135.394,131.465,126.952,122.631,106.757,103.674,113.035,126.008,126.256,124.321,119.923,130.576,130.764,125.832,118.604,115.686,113.724,109.183,105.69,103.236,99.588,96.595,94.183,87.983,89.913,87.429,85.279,85.098,85.654,83.802,81.814,79.568,99.624,
Syrian Arab Republic,SYR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,281.474,275.136,271.556,264.338,260.818,256.554,254.588,246.004,241.118,237.537,232.65,219.827,216.511,216.714,207.214,208.429,204.354,214.81,172.671,168.162,163.456,179.164,195.38,149.718,134.623,143.398,137.637,136.541,131.315,131.112,130.717,125.144,125.184,127.372,129.91,126.629,129.284,131.792,134.744,128.64,123.144,111.848,107.702,100.375,103.643,99.313,90.145,84.695,87.278,83.356,83.208,86.242,128.559,148.642,157.826,143.58,136.782,105.011,100.14,93.914,92.475,
